scheme_code,date,nav,scheme_name,fund_house,scheme_category
118632,2013-02-22,14.0985,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-02-25,14.0828,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-02-26,13.8873,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-02-27,13.9873,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-02-28,13.7174,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-01,13.8247,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-04,13.7577,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-05,13.9807,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-06,14.0779,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-07,14.1368,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-08,14.2733,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-11,14.2265,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-12,14.1646,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-13,13.9586,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-14,14.1321,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-15,14.0574,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-18,13.9688,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-19,13.7101,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-20,13.4866,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-21,13.4908,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-22,13.4563,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-25,13.4002,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-26,13.4772,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-03-28,13.578,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-01,13.6324,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-02,13.8124,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-03,13.6549,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-04,13.4167,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-05,13.4782,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-08,13.4526,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-09,13.3266,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-10,13.4579,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-11,13.5316,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-12,13.3635,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-15,13.4536,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-16,13.7055,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-17,13.7107,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-18,13.9167,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-22,14.0431,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-23,13.9829,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-25,14.0593,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-26,14.0531,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-29,14.1084,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-04-30,14.1086,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-02,14.229,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-03,14.1115,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-06,14.2356,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-07,14.3852,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-08,14.3518,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-09,14.2864,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-10,14.3731,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-13,14.1432,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-14,14.2231,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-15,14.5276,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-16,14.5877,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-17,14.6518,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-20,14.5075,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-21,14.395,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-22,14.2804,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-23,13.9275,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-24,13.9741,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-27,14.1468,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-28,14.2241,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-29,14.1521,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-30,14.1108,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-05-31,13.9164,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-03,13.8393,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-04,13.8528,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-05,13.8796,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-06,13.8693,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-07,13.7436,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-10,13.6318,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-11,13.3795,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-12,13.3408,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-13,13.199,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-14,13.4526,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-17,13.5024,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-18,13.4342,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-19,13.4689,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-20,13.142,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-21,13.1933,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-24,12.9791,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-25,12.9839,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-26,12.9478,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-27,13.1137,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-06-28,13.445,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-01,13.6086,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-02,13.5237,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-03,13.2808,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-04,13.3744,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-05,13.4009,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-08,13.2314,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-09,13.3168,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-10,13.259,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-11,13.4425,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-12,13.6028,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-15,13.6813,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-16,13.4826,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-17,13.4057,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-18,13.5266,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-19,13.491,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-22,13.4323,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-23,13.5137,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-24,13.2616,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-25,13.1914,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-26,13.0735,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-29,13.0033,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-30,12.7471,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-07-31,12.9014,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-01,12.766,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-02,12.6617,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-05,12.7128,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-06,12.3588,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-07,12.4816,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-08,12.7214,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-12,12.8515,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-13,13.0239,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-14,13.0848,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-16,12.6349,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-19,12.4366,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-20,12.4137,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-21,12.2191,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-22,12.424,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-23,12.5759,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-26,12.6806,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-27,12.2979,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-28,12.2443,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-29,12.4848,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-08-30,12.6214,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-09-02,12.794,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-09-03,12.3669,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-09-04,12.564,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-09-05,12.8133,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-09-06,12.9802,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-09-10,13.3471,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-09-11,13.4542,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-09-12,13.3458,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-09-13,13.3653,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-09-16,13.2876,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-09-17,13.3498,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
118632,2013-09-18,13.4428,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
